db_id,institution_code,collection_code,specimen_id,authority,taxonomy_notes,morphospecies,species,subgenus,genus,subtribe,tribe,subfamily,family,superfamily,infraorder,suborder,order,class,ncbi_may_edit,ncbi_search_success,ncbi_species,ncbi_id_rank,ncbi_taxid,variant_status,chimera_notes,traptype,dev_stage,site,locality,subregion,country,latitude,longitude,size,feeding_behaviour,habitat,habitat_stratum,authors,library,datasubmitter,projectname,genbank_accession,notes,contigname
GBDL01752,,,,,,,Pipunculus sp. XL-2018,,Pipunculus,,Pipunculini,Pipunculinae,Pipunculidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Pipunculus sp. XL-2018,species,2321082,,,,,,,,,,,,,,,,,,,MF774216,,
GBDL01753,,,,,,,Platypeza sp. XL-2018,,Platypeza,,,Platypezinae,Platypezidae,Platypezoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Platypeza sp. XL-2018,species,2321083,,,,,,,,,,,,,,,,,,,MF774217,,
GBDL01754,,,,,,,Eristalis tenax,,Eristalis,,Eristalini,Eristalinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Eristalis tenax,species,198635,,,,,,,,,,,,,,,,,,,MH159199,,
GBDL01755,,,,,,,Korinchia angustiabdomena,,Korinchia,,Milesiini,Eristalinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Korinchia angustiabdomena,species,2684215,,,,,,,,,,,,,,,,,,,MK870078,,
GBDL01756,,,,,,,Volucella nigricans,,Volucella,,Volucellini,Eristalinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Volucella nigricans,species,2684213,,,,,,,,,,,,,,,,,,,MK870079,,
GBDL01757,,,,,,,Helophilus virgatus,,Helophilus,,Eristalini,Eristalinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Helophilus virgatus,species,1254969,,,,,,,,,,,,,,,,,,,MN148445,,
GBDL01758,,,,,,,Melanostoma orientale,,Melanostoma,,Melanostomini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Melanostoma orientale,species,1821914,,,,,,,,,,,,,,,,,,,MN788095,,
GBDL01759,,,,,,,Eristalis cerealis,,Eristalis,,Eristalini,Eristalinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Eristalis cerealis,species,362906,,,,,,,,,,,,,,,,,,,MN912823,,
GBDL01760,,,,,,,Melanostoma scalare,,Melanostoma,,Melanostomini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Melanostoma scalare,species,92598,,,,,,,,,,,,,,,,,,,MT185683,,
GBDL01761,,,,,,,Syrphus vitripennis,,Syrphus,,Syrphini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Syrphus vitripennis,species,224256,,,,,,,,,,,,,,,,,,,MT254536,,
GBDL01762,,,,,,,Melanostoma mellinum,,Melanostoma,,Melanostomini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Melanostoma mellinum,species,653684,,,,,,,,,,,,,,,,,,,MT410795,,
GBDL01763,,,,,,,Orthonevra geniculata,,Orthonevra,,Brachyopini,Eristalinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Orthonevra geniculata,species,2719083,,,,,,,,,,,,,,,,,,,MT410796,,
GBDL01764,,,,,,,Platycheirus peltatus,,Platycheirus,,Melanostomini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Platycheirus peltatus,species,226175,,,,,,,,,,,,,,,,,,,MT410797,,
GBDL01765,,,,,,,Pyrophaena granditarsus,,,,,,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,MT410798,,
GBDL01766,,,,,,,Helophilus pendulus,,Helophilus,,Eristalini,Eristalinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Helophilus pendulus,species,226174,,,,,,,,,,,,,,,,,,,MT410820,,
GBDL01767,,,,,,,Phytomia zonata,,Phytomia,,Eristalini,Eristalinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Phytomia zonata,species,2093241,,,,,,,,,,,,,,,,,,,MT478107,,
GBDL01768,,,,,,,Platycheirus angustatus,,Platycheirus,,Melanostomini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Platycheirus angustatus,species,1459865,,,,,,,,,,,,,,,,,,,MT483654,,
GBDL01769,,,,,,,Platycheirus fulviventris,,Platycheirus,,Melanostomini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Platycheirus fulviventris,species,1352493,,,,,,,,,,,,,,,,,,,MT584132,,
GBDL01770,,,,,,,Pipizella viduata,,Pipizella,,Pipizini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Pipizella viduata,species,226158,,,,,,,,,,,,,,,,,,,MT584148,,
GBDL01771,,,,,,,Platycheirus albimanus,,Platycheirus,,Melanostomini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Platycheirus albimanus,species,414846,,,,,,,,,,,,,,,,,,,MT622646,,
GBDL01772,,,,,,,Ferdinandea cuprea,,Ferdinandea,,Rhingiini,Eristalinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Ferdinandea cuprea,species,226145,,,,,,,,China,,,,,,,,,,,MT834868,,
GBDL01773,,,,,,,Eristalinus quinquestriatus,,Eristalinus,,Eristalini,Eristalinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Eristalinus quinquestriatus,species,2807723,,,,,,,,China,,,,,,,,,,,MT834869,,
GBDL01774,,,,,,,Chrysotoxum bicinctum,,Chrysotoxum,,Syrphini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Chrysotoxum bicinctum,species,323313,,,,,,,,,,,,,,,,,,,MT862391,,
GBDL01775,,,,,,,Syrphus torvus,,Syrphus,,Syrphini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Syrphus torvus,species,1124550,,,,,,,,,,,,,,,,,,,MW074962,,
GBDL01776,,,,,,,Syrphus ribesii,,Syrphus,,Syrphini,Syrphinae,Syrphidae,Syrphoidea,Muscomorpha,Brachycera,Diptera,Insecta,FALSE,TRUE,Syrphus ribesii,species,1124549,,,,,,,,,,,,,,,,,,,MW091497,,
GBDL01777,,,,,,,Rhagophthalmus ohbai,,Rhagophthalmus,,,,Rhagophthalmidae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Rhagophthalmus ohbai,species,71225,unconsidered species duplicate,,,,,Iriomote,Okinawa,Japan,,,,,,,,,,,AB267275,,AB267275
GBDL01778,,,,,,,Luciola cruciata,,Luciola,,,Luciolinae,Lampyridae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Luciola cruciata,species,7051,unconsidered species duplicate,,,,,Iwaki,Fukushima,Japan,,,,,,,Safrizal E. and Igarashi M. and Tanaka M. and Amano H.,,,,AB595201,,AB595201
GBDL01779,,,,,,,Aeolesthes oenochrous,,Aeolesthes,,Cerambycini,Cerambycinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Aeolesthes oenochrous,species,1162206,unconsidered species duplicate,,,,,,,Taiwan,,,,,,,Chiu W.C. and Yeh W.B. and Chen M.E. and Yang M.M. and Yeh W.,,,,AB703463,,AB703463
GBDL01780,,,,,,,Luciola cruciata,,Luciola,,,Luciolinae,Lampyridae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Luciola cruciata,species,7051,unconsidered species duplicate,,,,,Iwaki Miwa,Fukushima,Japan,,,,,,,Amano H. and Matsui M. and Igarashi M. and Tanaka M. and Safrizal E.,,,,AB849456,,AB849456
GBDL01781,,,,,,,Pyrocoelia rufa,,Pyrocoelia,,,Lampyrinae,Lampyridae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Pyrocoelia rufa,species,71223,unconsidered species duplicate,,,,,,,,,,,,,,Bae J.S. and Kim I. and Sohn H.D. and Jin B.R. and Bae J.-S.,,,,AF452048,,AF452048
GBDL01782,,,,,,,Crioceris duodecimpunctata,,Crioceris,,,Criocerinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Crioceris duodecimpunctata,species,184539,unconsidered species duplicate,,,,,,,,,,,,,,Stewart J.B. and Beckenbach A.T.,,,,AF467886,,AF467886
GBDL01783,,,,,,,Tribolium castaneum,,Tribolium,,,,Tenebrionidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Tribolium castaneum,species,7070,unconsidered species duplicate,,,,,,,,,,,,,,Friedrich M. and Muqim N.,,,,AJ312413,,AJ312413
GBDL01784,,,,,,,Hydroscapha granulum,,Hydroscapha,,,,Hydroscaphidae,,,Myxophaga,Coleoptera,Insecta,,TRUE,Hydroscapha granulum,species,426698,unconsidered species duplicate,,,,,,,,,,,,,,,,,,AM493667,,AM493667
GBDL01785,,,,,,,Aspidytes niobe,,Aspidytes,,,,Aspidytidae,Dytiscoidea,,Adephaga,Coleoptera,Insecta,TRUE,TRUE,Aspidytes niobe,species,183865,unconsidered species duplicate,,,,,,,,,,,,,,Pons J. and Balke M. and Ribera I.,,,,AM493668,,AM493668
GBDL01786,,,,,,,Protaetia brevitarsis,,Protaetia,,,Cetoniinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Protaetia brevitarsis,species,348688,unconsidered species duplicate,,,,,,Gongzhuling,China,,,,,,,Wang K. and Li P. and Zhang J. and Shu C.,,,,CM014285,,CM014285
GBDL01787,,,,,,,Tenebrio molitor,,Tenebrio,,,Tenebrioninae,Tenebrionidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Tenebrio molitor,species,7067,unconsidered species duplicate,,,,,MS,Stoneville,USA,,,,,,,Eriksson T. and Andere A. and Kelstrup H. and Emery V. and Picard C.,,,,CM025077,,CM025077
GBDL01788,,,,,,,Rhynchophorus ferrugineus,,Rhynchophorus,,,Dryophthorinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Rhynchophorus ferrugineus,species,354439,unconsidered species duplicate,,,,,,Al-Ahsa oasis,Saudi Arabia,,,,,,,Dias G.B. and Bergman C.M. and Manee M.,,,,CM025099,,CM025099
GBDL01789,,,,,,,Anoplophora glabripennis,,Anoplophora,,Lamiini,Lamiinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Anoplophora glabripennis,species,217634,unconsidered species duplicate,,,,,,,,,,,,,,An Y. and Huang X. and Hu X. and Wang B. and Mastro V.C.,,,,DQ768215,,DQ768215
GBDL01790,,,,,,,Rhagophthalmus lufengensis,,Rhagophthalmus,,,,Rhagophthalmidae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Rhagophthalmus lufengensis,species,398797,unconsidered species duplicate,,,,,,,China,,,,,,,,,,,DQ888607,,DQ888607
GBDL01791,,,,,,,Pyrophorus divergens,,Pyrophorus,,,Agrypninae,Elateridae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Pyrophorus divergens,species,423334,unconsidered species duplicate,,,,,,,,,,,,,,Arnoldi F.G. and Ogoh K. and Ohmiya Y. and Viviani V.R. and Arnoldi F.G.C.,,,,EF398270,,EF398270
GBDL01792,,,,,,,Chrysochroa fulgidissima,,Chrysochroa,,,Chalcophorinae,Buprestidae,Buprestoidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Chrysochroa fulgidissima,species,543396,unconsidered species duplicate,,,,,,,,,,,,,,Hong M.Y. and Jeong H.C. and Kim M.J. and Jeong H.U. and Lee S.H. and Kim I.,,,,EU826485,,EU826485
GBDL01793,,,,,,,Contacyphon sp. BT0012,,Contacyphon,,,,Scirtidae,Scirtoidea,,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,Contacyphon sp. BT0012,species,546486,unconsidered species duplicate,,,,,,,,,,,,,,Sheffield N.C. and Song H. and Cameron S.L. and Whiting M.F.,,,,EU877949,,EU877949
GBDL01794,,,,,,,Sphaerius sp. BT0074,,Sphaerius,,,,Sphaeriusidae,,,Myxophaga,Coleoptera,Insecta,,TRUE,Sphaerius sp. BT0074,species,546487,unconsidered species duplicate,,,,,,,,,,,,,,Sheffield N.C. and Song H. and Cameron S.L. and Whiting M.F.,,,,EU877950,,EU877950
GBDL01795,,,,,,,Chaetosoma scaritides,,Chaetosoma,,,,Chaetosomatidae,Cleroidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Chaetosoma scaritides,species,546502,unconsidered species duplicate,,,,,,,,,,,,,,Sheffield N.C. and Song H. and Cameron S.L. and Whiting M.F.,,,,EU877951,,EU877951
GBDL01796,,,,,,,Priasilpha obscura,,Priasilpha,,,,Phloeostichidae,Cucujoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Priasilpha obscura,species,295936,unconsidered species duplicate,,,,,,,,,,,,,,Sheffield N.C. and Song H. and Cameron S.L. and Whiting M.F.,,,,EU877952,,EU877952
GBDL01797,,,,,,,Tetraphalerus bruchi,,Tetraphalerus,,,,Ommatidae,,,Archostemata,Coleoptera,Insecta,,TRUE,Tetraphalerus bruchi,species,546504,unconsidered species duplicate,,,,,,,,,,,,,,Sheffield N.C. and Song H. and Cameron S.L. and Whiting M.F.,,,,EU877953,,EU877953
GBDL01798,,,,,,,Trachypachus holmbergi,,Trachypachus,,,,Trachypachidae,Caraboidea,,Adephaga,Coleoptera,Insecta,TRUE,TRUE,Trachypachus holmbergi,species,60840,unconsidered species duplicate,,,,,,,,,,,,,,Sheffield N.C. and Song H. and Cameron S.L. and Whiting M.F.,,,,EU877954,,EU877954
GBDL01799,,,,,,,Psacothea hilaris,,Psacothea,,Agniini,Lamiinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Psacothea hilaris,species,157325,unconsidered species duplicate,,,,,,,,,,,,,,Kim K.G. and Hong M.Y. and Kim M.J. and Im H.H. and Kim M.I. and Bae C.H. and Seo S.J. and Lee S.H. and Kim I.,,,,FJ424074,,FJ424074
GBDL01800,,,,,,,Chauliognathus opacus,,Chauliognathus,,,Chauliognathinae,Cantharidae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Chauliognathus opacus,species,528223,unconsidered species duplicate,,,,,,,,,,,,,,Sheffield N.C. and Song H. and Cameron S.L. and Whiting M.F.,,,,FJ613418,,FJ613418
GBDL01801,,,,,,,Lucanus mazama,,Lucanus,,,Lucaninae,Lucanidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Lucanus mazama,species,590157,unconsidered species duplicate,,,,,,,,,,,,,,Sheffield N.C. and Song H. and Cameron S.L. and Whiting M.F.,,,,FJ613419,,FJ613419
GBDL01802,,,,,,,Acmaeodera sp. NCS-2009,,Acmaeodera,,,Polycestinae,Buprestidae,Buprestoidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Acmaeodera sp. NCS-2009,species,590154,unconsidered species duplicate,,,,,,,,,,,,,,Sheffield N.C. and Song H. and Cameron S.L. and Whiting M.F.,,,,FJ613420,,FJ613420
GBDL01803,,,,,,,Apatides fortis,,Apatides,,,Bostrichinae,Bostrichidae,Bostrichoidea,Bostrichiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Apatides fortis,species,590156,unconsidered species duplicate,,,,,,,,,,,,,,Sheffield N.C. and Song H. and Cameron S.L. and Whiting M.F.,,,,FJ613421,,FJ613421
GBDL01804,,,,,,,Adelium sp. NCS-2009,,Adelium,,,Lagriinae,Tenebrionidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Adelium sp. NCS-2009,species,590155,unconsidered species duplicate,,,,,,,,,,,,,,Sheffield N.C. and Song H. and Cameron S.L. and Whiting M.F.,,,,FJ613422,,FJ613422
GBDL01805,,,,,,,Macrogyrus oblongus,,Macrogyrus,,,,Gyrinidae,Gyrinoidea,,Adephaga,Coleoptera,Insecta,TRUE,TRUE,Macrogyrus oblongus,species,528226,unconsidered species duplicate,,,,,,,,,,,,,,Cameron S.L. and Sullivan J. and Song H. and Miller K.B. and Whiting M.F.,,,,FJ859901,,FJ859901
GBDL01806,,,,,,,Rhopaea magnicornis,,Rhopaea,,,Melolonthinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Rhopaea magnicornis,species,272071,unconsidered species duplicate,,,,,,,,,,,,,,Cameron S.L. and Sullivan J. and Song H. and Miller K.B. and Whiting M.F.,,,,FJ859903,,FJ859903
GBDL01807,,,,,,,Mordella atrata,,Mordella,,,,Mordellidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Mordella atrata,species,633874,unconsidered species duplicate,,,,,,,,,,,,,,Cameron S.L. and Sullivan J. and Song H. and Miller K.B. and Whiting M.F.,,,,FJ859904,,FJ859904
GBDL01808,,,,,,,Damaster mirabilissimus mirabilissimus,,Carabus,,Carabini,Carabinae,Carabidae,Caraboidea,,Adephaga,Coleoptera,Insecta,TRUE,TRUE,Damaster mirabilissimus,species,658857,unconsidered species duplicate,,,,,,,,,,,,,,Wan X. and Hong M.Y. and Liao A. and Kim M.I. and Kim K.-G. and Han Y.S. and Kim I.,,,,GQ344500,,GQ344500
GBDL01809,,,BYU-CO166,,,,Tropisternus sp. BYU-CO166,,Tropisternus,,,Hydrophilinae,Hydrophilidae,Hydrophiloidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Tropisternus sp. BYU-CO166,species,696091,unconsidered species duplicate,,,,,,,,,,,,,,Song H. and Sheffield N.C. and Cameron S.L. and Miller K.B. and Whiting M.F.,,,,GU176339,,GU176339
GBDL01810,,,BYU-CO241,,,,Calosoma sp. BYU-CO241,,Calosoma,,Carabini,Carabinae,Carabidae,Caraboidea,,Adephaga,Coleoptera,Insecta,TRUE,TRUE,Calosoma sp. BYU-CO241,species,696089,unconsidered species duplicate,,,,,,,,,,,,,,Song H. and Sheffield N.C. and Cameron S.L. and Miller K.B. and Whiting M.F.,,,,GU176340,,GU176340
GBDL01811,,,BYU-CO243,,,,Cucujus clavipes,,Cucujus,,,,Cucujidae,Cucujoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cucujus clavipes,species,186067,unconsidered species duplicate,,,,,,,,,,,,,,Song H. and Sheffield N.C. and Cameron S.L. and Miller K.B. and Whiting M.F.,,,,GU176341,,GU176341
GBDL01812,,,BYU-CO246,,,,Sphenophorus sp. BYU-CO246,,Sphenophorus,,,Dryophthorinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Sphenophorus sp. BYU-CO246,species,696090,unconsidered species duplicate,,,,,,,,,,,,,,Song H. and Sheffield N.C. and Cameron S.L. and Miller K.B. and Whiting M.F.,,,,GU176342,,GU176342
GBDL01813,,,BYU-CO245,,,,Necrophila americana,,Necrophila,,,Silphinae,Silphidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Necrophila americana,species,219407,unconsidered species duplicate,,,,,,,,,,,,,,Song H. and Sheffield N.C. and Cameron S.L. and Miller K.B. and Whiting M.F.,,,,GU176343,,GU176343
GBDL01814,,,BYU-CO685,,,,Euspilotus scissus,,Euspilotus,,,Saprininae,Histeridae,Histeroidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Euspilotus scissus,species,694456,unconsidered species duplicate,,,,,,,,,,,,,,Song H. and Sheffield N.C. and Cameron S.L. and Miller K.B. and Whiting M.F.,,,,GU176344,,GU176344
GBDL01815,,,BYU-CO691,,,,Naupactus xanthographus,,Naupactus,,Naupactini,Entiminae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Naupactus xanthographus,species,114905,unconsidered species duplicate,,,,,,,,,,,,,,Song H. and Sheffield N.C. and Cameron S.L. and Miller K.B. and Whiting M.F.,,,,GU176345,,GU176345
GBDL01816,,,,,,,Pyrochroa serraticornis,,Pyrochroa,,,,Pyrochroidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Pyrochroa serraticornis,species,346838,,,,,,,,,,,,,,,,,,,HG995162,,HG995162
GBDL01817,,,,,,,Rhagonycha fulva,,Rhagonycha,,,Cantharinae,Cantharidae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Rhagonycha fulva,species,41101,unconsidered species duplicate,,,,,,,,,,,,,,,,,,HG996561,,HG996561
GBDL01818,BMNH,,840454,,,,Melasis buprestoides,,Melasis,,,,Eucnemidae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Melasis buprestoides,species,195231,unconsidered species duplicate,,,,,,,,,,,,,,Timmermans M.J. and Dodsworth S. and Culverwell C.L. and Bocak L. and Ahrens D. and Littlewood D.T. and Pons J. and Vogler A.P. and Culverwell L. and Littlewood T.,,,,HQ232813,,HQ232813
GBDL01819,,,,,,,Platystomos albinus,,Platystomos,,Platystomini,Anthribinae,Anthribidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Platystomos albinus,species,197009,unconsidered species duplicate,,,,,,,,,,,,,,Haran J. and Timmermans M.J. and Vogler A.P. and Haran J.M. and Timmermans M.J.T.N.,,,,JN163968,,JN163968
GBDL01820,,,,,,,Batocera lineolata,,Batocera,,Batocerini,Lamiinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Batocera lineolata,species,583388,unconsidered species duplicate,,,,,,,,,,,,,,Wang C.-Y. and Feng Y.,,,,JN986793,,JN986793
GBDL01821,BMNH,,704360,,,,Stenurella nigra,,Stenurella,,Lepturini,Lepturinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Stenurella nigra,species,294817,unconsidered species duplicate,,,,,,,Spain,,,,,,,Timmermans M.J.T.N. and Lim J. and Dodsworth S. and Haran J. and Ahrens D. and Bocak L. and London A. and Culverwell L. and Vogler A.P.,,,,JX220998,,JX220998
GBDL01822,,,856574,,,,Cheironitis sp. MJTNT-2012,,Cheironitis,,,Scarabaeinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cheironitis sp. MJTNT-2012,species,2558026,unconsidered species duplicate,,,,,,,,,,,,,,Timmermans M.J.T.N. and Lim J. and Dodsworth S. and Haran J. and Ahrens D. and Bocak L. and London A. and Xia W. and Culverwell L. and Vogler A.P.,,,,JX313669,,JX313669
GBDL01823,BMNH,,833928,,,,Nargus velox,,Nargus,,,Cholevinae,Leiodidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Nargus velox,species,290668,unconsidered species duplicate,,,,,,,United Kingdom,,,,,,,Timmermans M.J.T.N. and Lim J. and Dodsworth S. and Haran J. and Ahrens D. and Bocak L. and London A. and Culverwell L. and Vogler A.P.,,,,JX313674,,JX313674
GBDL01824,BMNH,,833883,,,,Teredus cylindricus,,Teredus,,,,Bothrideridae,Cucujoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Teredus cylindricus,species,295808,unconsidered species duplicate,,,,,,,United Kingdom,,,,,,,Timmermans M.J.T.N. and Lim J. and Dodsworth S. and Haran J. and Ahrens D. and Bocak L. and London A. and Culverwell L. and Vogler A.P.,,,,JX313684,,JX313684
GBDL01825,BMNH,,899913,,,,Paratenetus tropicalis,,Paratenetus,,,Lagriinae,Tenebrionidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Paratenetus tropicalis,species,1205666,unconsidered species duplicate,,,,,,,Belize,,,,,,,Timmermans M.J.T.N. and Lim J. and Dodsworth S. and Haran J. and Ahrens D. and Bocak L. and London A. and Culverwell L. and Vogler A.P.,,,,JX412774,,JX412774
GBDL01826,BMNH,,846535,,,,Fleutiauxia armata,,Fleutiauxia,,Luperini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Fleutiauxia armata,species,1205662,unconsidered species duplicate,,,,,,,China,,,,,,,Timmermans M.J.T.N. and Lim J. and Dodsworth S. and Haran J. and Ahrens D. and Bocak L. and London A. and Culverwell L. and Vogler A.P.,,,,JX412797,,JX412797
GBDL01827,,,,,,,Hylobitelus xiaoi,,Hylobitelus,,Hylobiini,Molytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Hylobitelus xiaoi,species,1247388,unconsidered species duplicate,,,,,,,,,,,,,,Zhou Z.J. and Li G.H. and Wei J.R.,,,,JX847496,,JX847496
GBDL01828,,,,,,,Monochamus alternatus,,Monochamus,,Monochamini,Lamiinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Monochamus alternatus,species,192382,unconsidered species duplicate,,,,,,,,,,,,,,Wang C.Y. and Feng Y. and Chen X.M. and Wang C.-Y. and Chen X.-M.,,,,JX987292,,JX987292
GBDL01829,,,,,,,Cheirotonus jansoni,,Cheirotonus,,,Melolonthinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Cheirotonus jansoni,species,1297118,unconsidered species duplicate,,,,,,,,,,,,,,Shao L.L. and Huang D.Y. and Sun X.Y. and Hao J.S. and Cheng C.H. and Zhang W. and Yang Q. and Shao L. and Hao J.,,,,KC428100,,KC428100
GBDL01830,,,,,,,Massicus raddei,,Massicus,,Cerambycini,Cerambycinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Massicus raddei,species,157316,unconsidered species duplicate,,,,,,,,,,,,,,Wang Y.T. and Liu Y.X. and Tong X.L. and Ren Q.P. and Jiang G.F.,,,,KC751569,,KC751569
